review_datetime_utc,author_title,author_id,review_text,review_rating
06/09/2020 00:04:01,LEONEL CARRASCO,104651882463595452758,very beautiful cute to walk and see all nature and its river delicious and fresh,5
06/08/2020 13:48:40,Ellen Kim,116824747411012418154,Try not to go on weekend.. hard to find a parking,5
06/08/2020 01:36:54,leon miller,103161256220402468402,Its a must do with someone you love,5
06/07/2020 21:11:25,Michelle Gayheart,108472739881426006253,Great trails and scenery,5
06/07/2020 01:02:18,Les Brown,104593958051320849260,"Great hiking, waterfalls and trails!",5
06/06/2020 21:31:31,Belinda E McCall,117880999517581766770,We've just found it and it's a very beautiful place,5
06/06/2020 08:37:16,Grant Byrne,114468170445596317905,"Definitely a huge surprise if you've never been here before. The Wisshickon is an area that is so lush and green it doesn't feel like it could belong in Philadelphia.

I use this place for the miles and miles of trails for running.",5
06/06/2020 03:27:39,LuzSelenia Loeb,115977342873582871740,Really enjoyed the trails! Super pretty place near Philadelphia that have never been to before. Need more parking. Many cars ticketed for parking on street when lots were full. Trails kept up pretty well. Should crack down on activities along the trails and final destinations.  Not family or environmentally friendly.,4
06/04/2020 23:24:43,Daniel Buck,107788762701573302561,I explore this area for a long time. There is always something to learn about.,5
06/03/2020 19:06:48,raul rodrigue,109026399070553195851,Bonito lugar,5
06/03/2020 17:14:56,GARY STABULIS,114165782066812537114,Great for walking and hanging out with family. Also stocked trout stream for fishing,5
06/03/2020 14:34:28,Sean McLaughlin,115994025475297035724,This park is absolutely awesome. So many great hiking trail. Beautiful scenery. The creeks are great. I'm not sure if swimming is still allowed at Devils Hole or in the main creek.,5
05/31/2020 23:43:12,Relentless Lamar,108065552767400243630,Peaceful,5
05/31/2020 22:08:21,Serge Small,100352439913487274750,"We had a nice hike on the easy trail, as I have some back problems. The trail, Forbidden Trail, follows Wissahickon Creek all the way. It is very lovely to walk by the water, but there is one spot where two families of geese with goslings were congregated; naturally, the parents were hissing at everyone that walked by, but that is instinctive. The trail is concrete and asphalt, and everyone on it is very polite. There are other, more difficult trails, with grades ranging from around 8% - 10%. One day, when I am healthier, I'lll try those.",4
05/31/2020 17:43:48,Loryn Way,113304016360426833282,"It's close to the city which is nice, but can be hard to find where trails are and is currently very busy with COVID.",4
05/31/2020 17:37:32,Megan Doyle,115074454143218488868,"Not the easiest for parking, but no problem anywhere keeping social distance.",4
05/28/2020 00:44:51,Amanda Reiser,116331150555413813206,Great walking trails and a good way to experience the outdoors,5
05/26/2020 23:18:10,Máire JT,110341463718161874468,"Beautiful park to walk, play sports, get away from the city and immerse yourself in nature.",4
05/26/2020 12:59:03,oleg gonik,106460533997348882966,"Beautiful hiking trails, clean and pet friendly.",4
05/26/2020 00:48:27,laura vazquez,115266078771142938941,me encanta este lugar,5
05/25/2020 18:56:37,Bridget Brownrigg,115333236303957130035,"Great trails for all fitness levels. You can bring kids & dogs, playing in the water is allowed.",5
05/25/2020 17:43:35,carlos antonio caal lopez,103419275493851052684,Muy bien !✋😊,5
05/24/2020 23:34:31,Corey Thomas,117825900996138669281,Because a lot to do like a dog swimming area and lots of trails,5
05/24/2020 15:12:03,Bill Schonman,115455553381274722803,Great mountain biking,5
05/23/2020 23:58:01,Joshua Morales,102822976001024907298,They have ducks so ofc it gets 5 stars,5
05/23/2020 18:41:42,Leslie Diaz,106317880246656867841,Beautiful historic site.,5
05/23/2020 17:46:33,Tomeka Abron,102850318024420223205,Such beautiful trails,5
05/23/2020 16:06:48,Aaron Ellis,103086809428386669997,"One of the most beautiful places on this earth. What a place to walk, run, bike, hike. I'm in love with this place. A real place to clear your mind.",5
05/23/2020 01:37:46,SG,117015847426094502335,Peaceful and serene!,5
05/22/2020 00:08:39,Shlomo Y. Hochman,112614944271752000086,Beautiful place. Trails were not marked well,4
05/20/2020 13:00:34,val hardy,116485261952095794959,Very clean and pretty views,4
05/20/2020 12:32:40,Darren Lipscomb,108702531421356475934,"A forested escape in one of the nation's largest cities, this section of Fairmount Park is a must see if you're looking for a peaceful and serene backdrop to your run, walk or horseback ride. You can spend hours here without any hint that you're in a city.",5
05/11/2020 21:19:53,a1992aron,114538786544813386998,"Nice laid back place to.hike, bike, fish, and chill.",5
05/04/2020 20:50:22,Liz Clark,113664274583777905987,"Totally overrun with people on nice days and weekends. You cannot socially distance right now.  Parking is impossible, lots are packed and people are not wearing masks consistently.",1
04/20/2020 17:05:53,Stevie Vetter,106961021336361923365,"Beautiful paved and dirt trail park within a few miles of downtown Philadelphia. A wonderful escape from the businesses of downtown. They dirt trail truly place you into the rugged woods while seemingly taking you into unknown foliage while still provides wonderful overlooks and the occasional creaks. The paved trail ran mostly along the river which proved wonderful sounds and smells, albeit the trail was much busier than the dirt trails. Only explored 5-6 miles, but I will be back!",5
04/19/2020 17:22:16,espotoaster,116135957546703924845,Nice open space at the Andorra meadow. Lots of birds all over and frogs in the pond near the parking,5
04/11/2020 14:17:41,Lauren Pany,109969748747425966549,"Beautiful place to go for a walk. Lots of trails, dog friendly.",5
04/10/2020 02:59:57,George H Jennings,114738818914056486607,Love  this place any time,5
04/08/2020 11:23:34,Enrique Esquilin,114037394392990786625,Love this place... I try to go every chance I get.. great for date night/day.. or just a casual stroll with your kids or even by yourself.. check it out,5
04/08/2020 00:21:31,Patricia J,115697352135343700259,"An escape from city life.  From just relaxing to a vigorous workout, Wisshickon Valley Park has been my go to since I was a child.",5
04/04/2020 03:29:42,Garrett B,104490787600249149230,"Hiking, fishing, biking, climbing, and more. It's a great natural space to escape from the city. I encourage you to join the Friends of the Wissahickon and support this wonderful park.",5
04/01/2020 21:53:31,Ms. Rie,100000778022144222523,Love it,5
03/30/2020 03:03:46,Soham Dan,111234742222276898944,"WARNING : EXTREMELY EXTREMELY UNSAFE PLACE
Our car was broken into (the rear window was smashed) and items more than 2000 USD was stolen including two Louis Vuitton bags. This was at Parking Area 12. They should have security guards at every parking area given the innumerable burglaries happening on a daily basis! Check other Yelp and Google reviews! Similar incidents over and over again!. The parking area was strewn with broken glass from other cars! TO THE PARK AUTHORITIES : please install surveillance cameras in the parking areas and follow-up with the police to track down the burglars! An amazing place is getting absolutely ruined because of these burglars!",1
03/28/2020 14:25:45,Bruce Thomas,102732770953254667641,Wissahickon Valley Park is just gorgeous,5
03/24/2020 14:53:57,Brian Toal,112861787933618032513,Beautiful place to take a hike or hang out by the creek.,5
03/21/2020 15:35:50,Charles Collier,108806518166613531625,"Beautiful, serene landscapes!",5
03/20/2020 01:28:35,Sharath Chandra Guntuku,112584761715584619297,Great place for hiking!!,5
03/19/2020 17:11:04,Sarah Katein,103427012230259110876,"Very well maintained trails in a beautiful area. The main trail is very wide, so there's for for everyone.",5
03/19/2020 13:29:33,Usama Sadiq,116567529082681424450,What a peaceful place.,5
03/18/2020 20:23:46,Greg B,110663224570837851850,Really good mountain bike trails,5
03/18/2020 04:30:32,Byron Robinson,113422600938092839826,I really like the place I need to go more often,5
03/17/2020 22:11:31,Jana B,109020540531718939635,Love the trails!,5
03/16/2020 22:28:26,Naka Alamo,118326878087032154431,Its was beautiful nd the ducks were out,4
03/16/2020 21:40:16,sammy,111891157205792755885,"Super genial , nos gusta caminar con mis hijos se la pasan super bien",4
03/16/2020 16:47:42,Gabriel Kuriloff,107818083401290309515,This has been my refuge my whole life. Best city park in the world.,5
03/15/2020 18:05:27,Mazen Medo,111690586315986258150,Great place to runnnn,5
03/15/2020 02:12:23,phillyohG,115609287431237526421,This place calls out to all nature lovers,5
03/14/2020 20:06:04,David Loewi,114017985119646199692,"The park needs no praise from me, as everyone for miles around knows that's it's beautiful and amazingly bucolic for a park in a big, big city. A great, great place to walk!",5
03/12/2020 19:05:57,Jose Rios,113149444561136890736,Great place to ride mountain bikes!!!,5
03/11/2020 21:01:58,Dave Di Maria,108498533578477656169,Gem of a park. Plus the Valley Green Inn!,5
03/11/2020 02:58:33,Martha Bacon,105499425824456652695,Easy trails and a beautiful park. There is a lot to see. I hope to return when the rhododendrons are in bloom. Be sure to use the restroom at the entrance.,5
03/10/2020 13:47:37,Frank Castello,104845049284591166394,Beautiful Park to walk around.,4
03/09/2020 23:24:34,Thomas Bermingham,108144094739704155079,A little slice of country in Philadelphia,4
03/09/2020 20:07:47,Breanne Coll,101817251063455991505,Something for everyone. Harder rocky hikes for those who want a physical challenge and paved trails and benches for those who just want to relax with nature. Clean & lovely. Great to bring the dog!,5
03/09/2020 17:40:27,G Becerra,108906218390246113164,"My favorite place in Philly.. You won't be disappointed!!! You can walk, hike, run, bike and much much more!💓",5
03/09/2020 00:04:14,Tony Merrill,117957185418758895139,Beautiful trailz,5
03/08/2020 19:36:59,TERRENCE CONGLETON,104798839878864132810,"Beautiful place to hike, bike, walk, feed ducks and enjoy nature. I've been enjoying it for over 40 years!",5
03/08/2020 19:07:56,Julia Grassi,110382617104547449040,My happy place 👍,5
03/08/2020 18:59:37,Natalia Spinelli,115563825650343522959,"Wonderful & Educational Maple Sugar Class! Went with our family (two teenagers, dad & mom) We learned so much!!!!! Maple Tree Tapping demonstration! Maple Syrup Tasting! Highly recommend!!!",5
03/07/2020 23:29:37,Floro Messias Filho,114481870381343276488,Very good,5
03/07/2020 20:28:54,Just Facts,104437103700475027458,Pretty cool for being so close to Philly. Nice hikes and elevations.,4
03/07/2020 19:04:45,Jane Kenny,106377454084978172247,Great hiking trails and overall wonderful outdoor experience just a hop from center city.,5
03/06/2020 02:16:03,Shelby Burke,108956473903373936789,Lots of cool trails,5
03/05/2020 23:04:21,Brittany Greene,101462574705764508784,Always some new finds. Love these trails and this park!!!!,5
03/03/2020 22:46:34,Frank Nelson,101384125921946813925,"Great local park.  Lots of nice little hikes, bike trails and places to take family and friends.",5
03/03/2020 00:07:54,Brown Bhoot,115611924991621045607,The cave. U gotta hot box in it,5
03/01/2020 15:16:48,Emmie T,112913326042966478419,"Love the Wissahickon - Babbling brooks with easy and challenging trails, it's a site to behold and experience. I've led a walk and have attended hikes of varying difficulty. Look for hidden gems line the Tedyuscung statue. It's a breathtaking statue of a Native American man looking out into the distance. Run, walk, hike, but take some time to drink in the surroundings.",5
02/29/2020 06:23:39,Tamara Alvarez,112462324780866698468,Eden outside of Philadelphia . GO GET LOST!!!,5
02/29/2020 03:32:32,S. Fox,111622547732824081212,Go and enjoy the scenery!!!,5
02/28/2020 16:13:14,Chrissy S,109299425676659482936,Love trailing running and hiking in the Wiss. Can take it easy on Forbidden Drive or go up and down to the upper trails for a heck of a hilly workout. Not-so-hidden gem just 15 min from downtown.,5
02/28/2020 15:21:16,Nu-Unique Choice,101915133680232062453,Peaceful 😌,5
